Task;pddlHasTypes;pddlMarksTotalNumActions;pddlMaxNegationsPerEffect;pddlMaxParamsPerPredicate;pddlMaxPredicatesPerEffect;pddlMaxPredicatesPerPrecondition;pddlMeanNegationsPerEffect;pddlMeanParamsPerPredicate;pddlMeanPredicatesPerEffect;pddlMeanPredicatesPerPrecondition;pddlMinNegationsPerEffect;pddlMinParamsPerPredicate;pddlMinPredicatesPerEffect;pddlMinPredicatesPerPrecondition;pddlNumActions;pddlNumConstants;pddlNumConstantsAndObjects;pddlNumEqualityInitialConditions;pddlNumFunctionAssignmentsInInitialConditions;pddlNumGoals;pddlNumInitialConditions;pddlNumObjects;pddlNumPredicates;pddlNumTypes;pddlRatioActionsWithNegativeEffectsOverActions;pddlRequiresADL;pddlRequiresActionCosts;pddlRequiresConditionalEffects;pddlRequiresConstraints;pddlRequiresContinuousEffects;pddlRequiresDerivedPredicates;pddlRequiresDisjunctivePreconditions;pddlRequiresDomainAxioms;pddlRequiresDurationInequalities;pddlRequiresDurativeActions;pddlRequiresEquality;pddlRequiresExistentialPreconditions;pddlRequiresFluents;pddlRequiresNegation;pddlRequiresNegativePreconditions;pddlRequiresNumericFluents;pddlRequiresObjectFluents;pddlRequiresPreferences;pddlRequiresQuantifiedPreconditions;pddlRequiresSafetyConstraints;pddlRequiresStrips;pddlRequiresTimedInitialLiterals;pddlRequiresTyping;pddlRequiresUniversalPreconditions
airport-strips:0-p22.pddl;1;1373;15;2;30;19;3.74217042972;1.66666666667;7.48142753095;5.74581209031;1;1;2;2;1373;467;467;467;0;5;2762;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:0-p23.pddl;1;1368;15;2;30;19;3.73464912281;1.66666666667;7.46637426901;5.73026315789;1;1;2;2;1368;467;467;467;0;5;2762;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:0-p24.pddl;1;1367;15;2;30;19;3.73372348208;1.66666666667;7.46452084857;5.72713972202;1;1;2;2;1367;467;467;467;0;5;2762;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:0-p26.pddl;1;1373;15;2;30;20;3.74217042972;1.66666666667;7.48142753095;6.07720320466;1;1;2;2;1373;468;468;468;0;6;3223;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:2-p09-airport2-p4.pddl;1;122;8;2;16;11;3.5737704918;1.66666666667;7.13114754098;5.65573770492;1;1;2;2;122;49;49;49;0;4;216;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:2-p15-airport3-p3.pddl;1;143;8;2;16;10;3.6993006993;1.66666666667;7.38461538462;5.35664335664;1;1;2;2;143;52;52;52;0;3;188;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:2-p17-airport3-p5.pddl;1;145;10;2;20;13;3.7724137931;1.66666666667;7.53103448276;6.27586206897;1;1;2;2;145;54;54;54;0;5;284;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:2-p18-airport3-p6.pddl;1;147;8;2;16;13;3.74829931973;1.66666666667;7.48299319728;6.71428571429;1;1;2;2;147;55;55;55;0;6;332;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:2-p19-airport3-p6.pddl;1;142;8;2;16;13;3.69014084507;1.66666666667;7.3661971831;6.56338028169;1;1;2;2;142;55;55;55;0;6;332;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
airport-strips:2-p20-airport3-p7.pddl;1;147;8;2;16;14;3.74829931973;1.66666666667;7.48299319728;7.14285714286;1;1;2;2;147;56;56;56;0;7;380;0;12;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
barman-strips:0-p06.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.83333333333;4.33333333333;0;1;1;1;12;0;21;21;0;7;41;21;15;9;0.916666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:0-p15.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.83333333333;4.33333333333;0;1;1;1;12;0;24;24;0;5;36;24;15;9;0.916666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:0-p16.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.83333333333;4.33333333333;0;1;1;1;12;0;25;25;0;6;39;25;15;9;0.916666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:0-p24.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.83333333333;4.33333333333;0;1;1;1;12;0;21;21;0;5;39;21;15;9;0.916666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:3-p435-3.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;21;21;0;4;35;21;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:3-p536-1.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;23;23;0;5;40;23;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:3-p536-2.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;23;23;0;5;40;23;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:3-p536-3.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;23;23;0;5;40;23;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:5-pfile02-007.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;21;21;1;4;35;21;15;9;0.916666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:5-pfile03-009.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;23;23;1;5;40;23;15;9;0.916666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:5-pfile03-010.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;23;23;1;5;40;23;15;9;0.916666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:5-pfile03-011.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;23;23;1;5;40;23;15;9;0.916666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p002.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;21;21;0;5;36;21;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p003.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;22;22;0;6;39;22;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p009.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;24;24;0;4;35;24;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p010.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;26;26;0;4;36;26;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p011.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;28;28;0;4;37;28;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p012.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;23;23;0;5;37;23;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p013.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;25;25;0;5;38;25;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p014.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;27;27;0;5;39;27;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p015.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;29;29;0;5;40;29;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p020.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;22;22;0;5;38;22;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p023.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;24;24;0;4;35;24;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p024.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;26;26;0;4;36;26;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p025.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;28;28;0;4;37;28;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p026.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;23;23;0;5;37;23;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p027.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;25;25;0;5;38;25;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p028.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;27;27;0;5;39;27;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p029.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;29;29;0;5;40;29;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
barman-strips:7-p030.pddl;1;12;4;2;8;7;1.91666666667;1.6;3.75;4.33333333333;0;1;1;1;12;0;24;24;0;6;40;24;15;9;0.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
blocksworld-strips:0-p02.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;6;6;0;5;11;6;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p06.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;10;10;0;8;14;10;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p07.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;11;11;0;7;14;11;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p08.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;12;12;0;8;16;12;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p09.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;13;13;0;11;15;13;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p10.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;14;14;0;9;19;14;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p11.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;15;15;0;11;19;15;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p12.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;16;16;0;13;21;16;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p13.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;17;17;0;12;22;17;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p23.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;11;11;0;8;15;11;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p24.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;12;12;0;9;16;12;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p25.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;14;14;0;11;19;14;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:0-p26.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;15;15;0;12;20;15;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:1-p02.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;13;13;0;8;18;13;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-10-0.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;10;10;0;9;13;10;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-10-1.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;10;10;0;9;13;10;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-10-2.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;10;10;0;9;13;10;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-11-0.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;11;11;0;10;15;11;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-11-1.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;11;11;0;10;16;11;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-11-2.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;11;11;0;10;14;11;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-12-0.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;12;12;0;11;16;12;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-12-1.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;12;12;0;11;15;12;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-13-0.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;13;13;0;12;17;13;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-13-1.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;13;13;0;12;16;13;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-14-0.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;14;14;0;13;18;14;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-14-1.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;14;14;0;13;20;14;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-15-0.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;15;15;0;14;21;15;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-16-2.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;16;16;0;15;19;16;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-8-0.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;8;8;0;7;13;8;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
blocksworld-strips:2-probBLOCKS-9-1.pddl;0;4;3;2;5;3;2.25;1.0;4.5;2.25;1;0;4;1;4;0;9;9;0;8;11;9;5;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
briefcaseworld-adl:0-p001.pddl;1;3;2;2;4;3;1.0;1.33333333333;2.0;1.66666666667;0;1;1;1;3;0;3;3;0;2;2;3;3;2;0.666666666667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
briefcaseworld-adl:0-p004.pddl;1;3;2;2;4;3;1.0;1.33333333333;2.0;1.66666666667;0;1;1;1;3;0;9;9;0;5;5;9;3;2;0.666666666667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
briefcaseworld-adl:0-p006.pddl;1;3;2;2;4;3;1.0;1.33333333333;2.0;1.66666666667;0;1;1;1;3;0;13;13;0;7;7;13;3;2;0.666666666667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
